ID,Tweet,Label
4939,"Hahahaha ab aurat ki izzat yaad aa rahi hai, triple talaq pe kapil sibbal ko Kyu defend karne bheja tha, aurat ki izzat karti hai congress",NO
25,"kaafiron' ko 'masjid' mein 'namaz' perhtay huaay maara gyaa..bohat khoob,mashallah! #irony",YES
10963,most items at garage sale haunted,YES
3534,#JusticeForAmir Amir k Jana se Na Nawaz Sharif na imran khan ko koi faraq parha Politics Parties sirf 2Insaano ko nhi 1Qaum ko Larhti hein,NO
6688,grandfather clock does loop-the-loop with pendulum when no one looking,YES
7220,man surprised to learn high school classmate became completely different type of fuckup,YES
8233,area man's mother sizes up new girlfriend's pelvic span,YES
5033,@TbgDgc @vishu2max @hairy_me Heheheh........Sahi hai bahot ko toh abhi se aa jate hai #sarcasm,NO
8501,world's worst person decides to go into marketing,YES
8480,closed-door meeting to determine future of honey-roasted peanuts,YES
9482,teen had absolutely no say in becoming part of snapchat generation,YES
8679,area man too deep into haircut to start talking to barber now,YES
13232,"dept. of labor reports it could be nothing, but they may have spotted job in iowa strip mall",YES
419,@flypigmk uski gand mein dum hai.. agar kisi aur ke gand mein nahi hai to uske baap ka kya jaat hai... #sarcasm with #gand,YES
4129,dirty politics with hindus' bhad me jayen aise neta or aise makkar or deshdrohi inhe bhi islam ab kabool kr leni chahiye,NO
9091,defiant mitch mcconnell holds merrick garland's severed head aloft in front of capitol building,YES
2780,Haa aur bollywood waalo ki jab tak medal na mile chutiye kuchh na batate uske baare mein,NO
5138,"Yeah right: bhutto kal bhi zinda tha, aaj bhi zinda hai. It is the zalim awaam jo kal bhi murda tha aur aaj bhi murda hai. #Irony",NO
7414,woman stalked across 8 websites by obsessed shoe advertisement,YES
2008,Salu bhai @osamafit #fitness #desi #bodybuilding #punjabi #toronto #brampton #dubai #vancouver #mumbai #delhi #youtube #bollywood #workoutpic.twitter.com/66Nzbavwwj,NO
11490,pope francis packs swimming vestments just in case there pool at hotel,YES
13526,"sinatra, hope, reagan deadlocked in race to grave",YES
7989,al roker stares crestfallen at matt lauer tattoo on own torso,YES
3925,@ArvindKejriwal politics ka pata ni par kejariwal ji ...Tujhe born karne vale mom ko dukh hota hoga,NO
978,Haraami politics khela. Bara player hai jab chaahta hai andar bahar karta hai jab chahta hai lul hojata hai,NO
2931,Farzi strike sena ne ki or credit feku le gaya kam se kam army ko politics se dur rakho ek bar gaya biryani kha ke aagaya Kitne sainik mare?,NO
9032,onion social defends decision to remove 'you will live' promise from mission statement,YES
6410,hand of george h.w. bush bursts out of ground to grope one last woman,YES
4899,Kab ayega faisla triple talaq par 1 week to hoga taa,NO
8329,marriage breaks up over procreative differences,YES
242,@_harshtags tum tweet-tey bhi iPad se ho aur hume jata rahe ho k tum gareebi rekha se niche ho? #Irony #SuchIsLife,YES
9840,new neutrogena extra-strength face wash instantly dissolves bad skin,YES
7436,new envelope pushes envelope envelope,YES
103,to Vasundhra ne kya kiya hai 8 jato ko ticket deke vo cast politics nahi hai kya,NO
1036,"Bye the way...sabse jyada modi samarthak muslim aurate hi hain..wo chahti hai ki unhe pati, bhai, baap modi jaisa mile..TRIPLE TALAQ",NO
3397,"Jalikattu par janwaro ke liye rone vaale, aaj katlkhaano k band hone par ro rahe hain #irony #LevelOfHateAgainst @narendramodi #shameful",YES
7339,report: one in five women training to be yoga instructors,YES
5354,realistic day planner only includes first couple weeks after purchase,YES
8476,knights organization denies claims that overhunting could lead to extinction of dragons,YES
13449,"who sent you here,' whispers woman to big tray of cheese danishes confronting her in break room",YES
5414,boss came to work today dressed as guy who fires sean,YES
5542,biden urges paul ryan to check out nude scene from 'porky's' on phone,YES
7601,"zach braff, alyssa milano call out trump for far more effectively pivoting to politics to save floundering career",YES
11557,dvd contains 87 minutes of previously unseen movie,YES
3266,Ye triple talaq dekhne ke baad mujhe ye samaj nahi aaraha hai ki bc ye baaris ka mausam hai ya Talaq ka  pic.twitter.com/zO7uxd77YD,NO
8469,monster truck driver beginning to suspect crowd is cheering for truck,YES
6360,area bastards pick wrong guy to mess with this time,YES
3858,Saath nahi reh sakte to divorce de de log...per kam se kam dono parties ko euqal rights miley...aap bhi aurat ko triple talaq ka haq de de,NO
9776,nonindigenous larry  crosses state lines,YES
812,politics me ham thode kacche hain to kya huaa ... Dil ke hm sacche to hain na! kaafi hai...,NO
13889,"""Arre, tumhari creative soch se sab bland content become unforgettable art.""",YES
8720,area woman can't bring herself to pardon store's appearance,YES
2076,Power aur politics ke liye ye hame sirf use karte he..,NO
854,Kya stud Banda hai tu yaar ! Wah wah ! #sarcasm,YES
1453,Logo ki demand hai resign to magiye aapki party hai na waha par aap bhi politics kar rahe hai amit shah..milke ke bus vote ke .,NO
5839,ben affleck nominated for best friend of matt damon,YES
8843,kids love when mom sad enough to just order pizza,YES
5646,chipotle mayo doing all the heavy lifting in sandwich,YES
2301,"Hindustani jaisa bhi ho, usse do cheezein bilkul pasand nahin ... ek hai cricket mein haar ... doosra apne desh pe vaar #KheloIndia",NO
13678,"""Kya baat hai, tumhara sarcasm sab dull chatter ko engaging banata hai.""",YES
6819,company to experiment with valuing employees,YES
3627,"@AyeshaDurrani2 abhi inhen tang ni krna. Abhi ye bht busy hain, #Pakistan chala rhey hain itni mehnat kr k, koi asan kam thori hai. #Sarcasm",YES
6948,nation horrified to discover cory booker already a senator,YES
5128,Poor batting by Pakistan team. 330 bhi nahi bana paye. #IndvsPak #AsiaCup #Sarcasm,NO
1136,"Wo bas aap logo ko ullu bna rha hai PM banne ke liye, reality kuch or hai bhai. Mai imran or pak politics ko achchi trha janta hu",NO
2260,Triple talaq pe bhi,NO
8219,mother trying her best to project same amount of insecurities onto all her daughters,YES
8900,india holds 5k stampede for charity,YES
8789,corporate retreat teaches employees how to dick around as team,YES
3381,Bhai sahi saval hai aap ka aaj itna bura lag raha hai aise sirf politics ke liye desh ke Army man ko 9 yrs wait jail or abhi bhi beghuna nai,NO
12615,weird wooden chair pressed into service for thanksgiving,YES
1675,#tripletalaq Qubool nei hai! Qubool nei hai! Qubool nei hai! #aazadi,NO
2568,"Wahan border pe jawan lad rahe hain, aur Sansa-Arya; Cersie yahan politics kar rahi hain @kunalkamra88 @SnGComedyIN @BollywoodGandu",NO
8519,new co-worker seems like nice enough guy,YES
5936,civil unrest in sierra leone concerns npr listener,YES
1205,@myogiadityanath manniy Shri  mukhya ji mai garib Ghar se hu aur mai cricket khelna chahata hu krpaya meri madad Kare apki kripa hogi,NO
2943,Seyasi ikhtilaf he jamhoriyat ki khobsurati hai likin Pakistan main is ko zatiyat tak liya jata hai. #democracy #politics,NO
8542,supreme court cock-blocks iowa man,YES
13378,neighbors remember serial killer as serial killer,YES
13300,report: middle east quickly running out of land area for violence to spill over to,YES
4733,Ek k baad ek bade or etihasik verdict....Bharatiya nayaypalika ko jaise hawa lag gyi ho..... #triple_talaq #right2privacy #msgverdict,NO
9611,david koch delivers suit with note reading 'wear this tonight' to marco rubio's hotel room,YES
1651,Wo Aaa nai rahay... Wo Aa gaye hain...... <3 #Pakistan #WXI #Cricket #ThnqICC,NO
866,"aur mam triple talaq, hamala ?",NO
12395,dare graduate celebrates first toke,YES
5897,lanthanum quits periodic table of elements,YES
11488,"study links binge eating to stress, contentment, depression, joy, boredom, anger, relaxation",YES
7306,military aides try to cheer up kim jong-un after failed missile launch by putting on surprise execution,YES
12547,oscars officials warn only famous actors permitted to get political in acceptance speech,YES
2245,Bhai koi na koi ko politics me aana parega But abhi hum kya kar sakte he dono chor ho sakta par kuch kam ya jada.,NO
8196,man knows he must ride unexpected urge to clean as far as it will take him,YES
1836,"Bhaiya koi saaf sutri jagah dekh k gaadi rok na, MUTNA HAI'  #Irony",YES
9057,"shit, guy in front of you ordering for entire construction crew",YES
7343,air force one pilot invites excited obama into cockpit,YES
9276,child at 9/YESYES memorial service sternly reminded we are sad today,YES
1079,"India me Cricket bahut hi popular hai, Aur match bhi to ho raha hai Australia ke saath, Sabhi dekhne ke liye uTsuk hai #INDvAUS",NO
649,@SPN_Cricket dhoni ko upar Keu Nhi  bheta Virat? Answer me,NO
11695,parents don't remember enough colors to help with kindergartner's homework,YES
4612,Ludo Har jaate Han Cricket bhi Har Hi Gay Thy  Tweets men tou Jeet Jaen  Badamiiii Sahabbbb Sirf Dil hi Jeetne aate Han aap ko,NO
871,Baba banane ke liye do teen rape kes aur politics sanrakhshan,NO
11771,new 'baby weinstein' tapes prepare infants for career in entertainment law,YES
3841,Bollywood: Piracy roko lekin kaise?Jab mere UAE Aur Pak me bathe mere dost mujhe HD print ka torrent bhej dete hai.zee se acha prnt hota h,NO
9970,pentagon to surround self with pentagon decoys,YES
8829,nation gets really tired all of a sudden,YES
14015,"""Bhai, tumhari wisdom se sab fragmented visions coalesce into a grand panorama.""",YES
9658,teen learns the negligible value of a dollar,YES
10251,freshman dorm kept cool by 87NO fans,YES
1937,Hazaro citizens or ladkiya US or UK or Urop se ISIS me lad rahi he.but kabi un mulko ne asi chip Politics kar ke Muslim ko Nisana nai banaya,NO
13328,alarming u.n. report finds world lost 4NO million acres of personal space last year,YES
6666,u.s. to give limestone-based economy a shot starting next week,YES
9837,sci-fi geek only hangs out with models,YES
7386,"thing distracting you from healthy, self-actualized lifestyle garners 24NO emmy nominations",YES
7255,tammys of the world demand to be taken seriously,YES
1955,Politics field ke JANAK CHANAKYA agar Na hotey toh yeh BHARATVARSH aaj kisi GREEK country kaa hisssa hotaa.... to be contd.....,NO
7718,study: all of your memories implanted in you 5 minutes ago when universe was created,YES
10750,donut shop's mission statement awfully ambitious,YES
7384,local news anchor mistakenly reveals salary during broadcast,YES
8762,national weather service releases composite sketch of tornado it believes ravaged midwest,YES
5134,"@iSpeakLikeThis LOL that's sad :( #sarcasm  Matlab, DD aur bhi kamzor ho gaye?? ;)",NO
1487,Lalu ne bihar ki seva karte hue kitne ghotaale kiye h iske baare me jaise aapko pta hi nhi hai khair choriye apka kaam politics karna....,NO
12413,mike pompeo can't believe senate just expects he'll answer questions without being tortured first,YES
11902,wax-museum fire results in hundreds of new danny devito statues,YES
3922,Har ek friend (cust) jaruri hota hai se jo tera (cust ka) hai wo mera hai tak. Bharti Airtel has come long way #Sarcasm,YES
9704,"serial killer remembers neighbors as quiet, unsuspecting",YES
8936,"sickly, starving rhino not as fun to hunt",YES
4518,@SPN_Cricket Isbar bhi India jitega,NO
2143,"Jab tum cricket khelte the wo padhai karta thaa, smjhe. Kabhi tum bhi padho.Jab dekho Twitter... ...",NO
13041,nra starts up their shit about what would be even greater injustice,YES
1845,Triple talaq galat hai.lekin samvidhaan kon kitna manta hai yeh tab pata chalega jab sc ka faisla dega ram mandir pe....,NO
1322,"Triple Talaq Ban Ke Baad Kitne Musalmano Ne Danga Kiya Tha Yaad Nahi Aa Raha 10,000?? Feeling Shame  #RamRahimSingh",NO
9293,everything you worked so hard for lying in splinters at your feet,YES
13777,"""Haan, tumhari sarcasm se sab dampened spirits ekdum high energy ho gaye.""",YES
4158,Cricket News: 6 Saal Tak Team Ki Qayadat Karna Mere Liye Aizaz Hai. Tahum Ab Main Samjhta Hoon K Kis & Ko Aage Aana Chahiye. AB De Villiers,NO
13212,elderly voter never thought she'd get to see female presidential nominee called heartless ice bitch during her lifetime,YES
11899,trump welcomes jefferson davis statue as special state of the union guest,YES
7117,upcoming 'red dead redemption 2' expansion allows players to experience story from horse's perspective,YES
3343,Dhong to sabko hi karna hai. Politics to aaj dikhawa hi hai. Jo sabse jyada dhongi hai wohi aage hai,NO
1033,"#TejaswiYadav jaise log politics and yuva pidhi k liye kaala dhabba hai.shaqal se hi anari, bewakoof aur mand-buddhi dikhta hai.",NO
4677,Abhi ek triple talaq kay naam ka game khatam hua hain....,NO
8850,brian williams retreats to mountainside hut to meditate on fickle nature of truth,YES
7456,child therapist excited to actually be seeing patient with psychological issues,YES
10442,progressive parents allow child to choose how he's ostracized by peers,YES
4474,Haan BJP ne desh ko ye jaroor bataya ki har insaan is desh ka hissa Hain.To ab jab log bolenge to vote politics to khatre mein padengi.,NO
2426,Sahi bat hai Jo AAP Kal tak anti Congress ki politics Kar rahi thi aj har jagah Congress ko support Kar rahi hai.....,NO
9774,kiss cover band guitarist leaves to start vinnie vincent invasion tribute band,YES
7957,manager fails to keep it short or sweet,YES
9851,mother constantly worried about son stationed on u.s. military base,YES
13726,"""Wah, tumhari logic se sab random ideas mein consistency aa gayi.""",YES
443,Are kele tu to gaya abhi ghar baithe baithe dusra JOB dekh bhai abhi... India me tuje abhi NO CHANCE in cricket team,NO
